thread_id,turn_order,role,text,created_at
thread_2967084,1,customer,@Uber_Support says all documents are current on my account,Wed Nov 29 23:06:34 +0000 2017
thread_2967084,2,brand,"@818226 We just got back to you via DM, Mark.",Wed Nov 29 23:15:57 +0000 2017
thread_296867,1,customer,@115873 some funky shit is happening with your app in Philly. I got charged for a ride that I never got picked up for.,Fri Oct 06 18:33:56 +0000 2017
thread_296867,2,brand,@186729 We can definitely take a look. Kindly send us a note here; https://t.co/1xM0TILvAI so our team can assist you.,Fri Oct 06 18:50:39 +0000 2017
thread_296867,3,customer,@Uber_Support Already sent a ticket in for that. I’ll wait for y’all to get back.,Fri Oct 06 19:18:58 +0000 2017
thread_296867,4,brand,@186729 Let's take a closer look - DM us the email address connected with your account so our team can follow up with you on this.,Fri Oct 06 19:27:53 +0000 2017
thread_2969623,1,customer,@Uber_Support why is my driver taking the longest route possible?,Wed Nov 29 23:57:15 +0000 2017
thread_2969623,2,customer,@Uber_Support I do not understand why he is going down park when taking the FDR or 5th Ave would be faster,Wed Nov 29 23:58:02 +0000 2017
thread_2969623,3,brand,@748179 We're sorry to hear this was your experience. Contact us via https://t.co/y4EDPcVZOI and we'll be in touch.,Thu Nov 30 00:00:07 +0000 2017
thread_2970674,1,customer,Wow this New Years Eve Surge pricing is out of control RT @236850: Um... @115873 I've been trying to reach someone at your company for hours now...I think you made a big mistake...this is an expensive (and extremely incorrect) receipt for a car service... https://t.co/9rcIvlXq72,Thu Nov 30 00:38:08 +0000 2017
thread_2970674,2,brand,@819399 We're here to help! Send us a DM with your email address so we can assist.,Thu Nov 30 00:44:50 +0000 2017
thread_2970775,1,customer,what is this ride pack i just bought?? lol @Uber_Support,Thu Nov 30 00:28:24 +0000 2017
thread_2970775,2,brand,"@796428 Here to help! For more info, you may visit: https://t.co/7HDCJkqO3i.",Thu Nov 30 00:31:28 +0000 2017
thread_2972897,1,customer,@Uber_Support I placed an order and the driver never picked it up. Restaurant said they can’t do anything but food is just sitting there. Any way you can help? Been on hold with your support for 30 mins and counting,Thu Nov 30 01:35:34 +0000 2017
thread_2972897,2,brand,@819938 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Thu Nov 30 01:43:19 +0000 2017
thread_2972897,3,customer,@Uber_Support Sent a dm about 10 mins ago,Thu Nov 30 01:56:08 +0000 2017
thread_2972916,1,customer,More @115873 drivers pushing the passenger seat back.,Thu Nov 30 01:26:18 +0000 2017
thread_2972916,2,brand,@333934 Here to help! Send us a note via https://t.co/fS660rQ8NQ so we can connect.,Thu Nov 30 01:36:32 +0000 2017
thread_2973961,1,customer,"@115873 @Uber_Support Team, I wnt 2 highlight d incident happened wid me yestrdy,I bok Uber Cab under pool option arnd 8 pm. After confirmation of boking I cald driver DIPAK who confirmed d boking&amp; informed dat he will b der in 3-4 mins. But 2 my surprise evn after 10 mins he dint",Thu Nov 30 01:57:47 +0000 2017
thread_2973961,2,brand,@820204 Here to help! Send me a note at; https://t.co/e8HVorX5rh so our team can assist.,Thu Nov 30 01:59:21 +0000 2017
thread_297478,1,customer,"hey @115877 , we can't put our phone number when we sign up on safari",Fri Oct 06 17:44:44 +0000 2017
thread_297478,2,brand,@186862 Sorry to hear about the trouble. Please try using Google Chrome or Firefox as an alternative option to create an account.,Fri Oct 06 19:05:25 +0000 2017
thread_297478,3,customer,@Uber_Support this is not user friendly for mac user 😕,Fri Oct 06 20:02:26 +0000 2017
thread_2975004,1,customer,"@115877 is leaving me and my family starving, no sign of order after 3 hours and been on hold with customer service for 63min #starvingchildren #ubereats",Thu Nov 30 02:50:26 +0000 2017
thread_2975004,2,brand,@820479 We're so sorry for the trouble. Send us a note via https://t.co/jP6giifgNM  so we can assist.,Thu Nov 30 02:51:45 +0000 2017
thread_2975004,3,customer,@Uber_Support Still on hold and just submitted website request will keep waiting for someone to respond https://t.co/FhNggKBAMN,Thu Nov 30 02:58:11 +0000 2017
thread_2975004,4,customer,@820479 @115877 Good luck!  I’m in the same boat and going to bed.,Thu Nov 30 03:01:24 +0000 2017
thread_2975004,5,brand,@820479 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Thu Nov 30 03:01:28 +0000 2017
thread_2975004,6,brand,@820940 Here to help. Send us a note at https://t.co/pqZPVbpZRI so our team can connect.,Thu Nov 30 03:08:57 +0000 2017
thread_2975004,7,customer,@Uber_Support Done. 45 min+ on hold...   can I cancel order?   Food is cold after waiting 2+ hours,Thu Nov 30 03:20:19 +0000 2017
thread_2975004,8,brand,@820940 Here there! Please send us a DM with your email address with details so we can follow up.,Thu Nov 30 03:27:32 +0000 2017
thread_2975004,9,customer,@Uber_Support Sent.  Hung up after over an hour on hold with your support line.  Please cancel my order.  I don’t want food that’s been sitting out 3 hrs,Thu Nov 30 03:40:32 +0000 2017
thread_2975004,10,brand,@820940 We've followed up via DM so please check your inbox.,Thu Nov 30 07:13:50 +0000 2017
thread_2975041,1,customer,@Uber_Support my husband Michael Rodriguez ordered on my app and his order was never delivered! This is the order not delivered!! I want my money back for this order. I think I may never be able to use this app - drivers aren't trustworthy! https://t.co/HM4lBRjDSp,Thu Nov 30 02:33:28 +0000 2017
thread_2975041,2,brand,@820491 Here to help. Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,Thu Nov 30 02:36:56 +0000 2017
thread_2975041,3,customer,@Uber_Support I sent a note. I also sent a reply before on my account. I need a refund for this order. I had to go out and get food anyway after trying to order!,Thu Nov 30 03:10:39 +0000 2017
thread_2975041,4,brand,@820491 We're here to help! Send us a DM with your email address so we can assist.,Thu Nov 30 03:23:54 +0000 2017
thread_2976083,1,customer,Bullshit @115873 Thanks for ruining my evening plans. How can app ETA be SO wrong compared to apple maps??? Could’ve walked quicker https://t.co/TrDxZ8PM2u,Tue Oct 31 19:58:59 +0000 2017
thread_2976083,2,brand,@820783 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the boxes at the bottom so we can get in touch.,Tue Oct 31 20:04:02 +0000 2017
thread_2976690,1,customer,@115873 @52244 why do you do this? Confirming ride when your rider haven't finishes his last trip yet? And make us wait longer than the expected time.,Thu Nov 30 03:18:47 +0000 2017
thread_2976690,2,brand,@820941 We can take a look! Send us a note via https://t.co/WFtPA6RjWt so our team can get in touch.,Thu Nov 30 03:27:16 +0000 2017
thread_2976710,1,customer,"Been waiting two hours for @115877 to deliver our food, it said it was being picked up then said the order was cancelled. No explanation. I guess we'll have cereal for dinner. 👿",Thu Nov 30 03:09:49 +0000 2017
thread_2976710,2,brand,@820948 Sorry to hear about that! Can you please contact us via https://t.co/nFTc4ODH3P so our team can connect?,Thu Nov 30 03:21:57 +0000 2017
thread_2976738,1,customer,@Uber_Support @115877 I need assistance! I never received my food. Order was listed as delivered. This was over an hour ago and no one has assisted me with this.,Thu Nov 30 01:55:09 +0000 2017
thread_2976738,2,brand,"@819106 We have replied via DM with some information, please follow up with us there.",Thu Nov 30 03:02:41 +0000 2017
thread_2979753,1,customer,.@115873 What's the farthest you can travel in one trip?,Thu Nov 30 04:08:50 +0000 2017
thread_2979753,2,brand,@821786 Hi there! Please reach out to https://t.co/SjsQQ8ofRq and fill out the boxes at the bottom so we can get in touch.,Thu Nov 30 04:11:08 +0000 2017
thread_298087,1,customer,"Tampa, Florida @115873 drivers are disgusting and so unprofessional, the second one was just jerking off in his car with me in it. Wtf 😡",Fri Oct 06 19:19:19 +0000 2017
thread_298087,2,brand,@119867 We're so sorry about that! Please send us email address with details so we can connect.,Fri Oct 06 19:24:04 +0000 2017
thread_2981964,1,customer,@Uber_Support need help with the invoice. Can you please help?,Thu Nov 30 05:14:47 +0000 2017
thread_2981964,2,brand,@822452 Here to help. Send us a note at https://t.co/1ZhWn0IZsw so our team can connect.,Thu Nov 30 05:18:43 +0000 2017
thread_2983601,1,customer,"@115873 I’ve only caught two rides today, but on my account activity it shows 3 charges on the same day. I need to speak to someone.",Tue Oct 31 21:04:45 +0000 2017
thread_2983601,2,brand,@246523 Here to help! Please send us a note via https://t.co/dInR3racif so we can assist further.,Tue Oct 31 21:26:35 +0000 2017
thread_2983801,1,customer,"@115873 hey I had a very rude uber, sahad from Raleigh nc cancelled our ride when we got in and told a girl with me to suck his dick, please fire him",Thu Nov 30 05:33:51 +0000 2017
thread_2983801,2,brand,@822799 We take this very seriously. Please send us a direct message with your email address so we can connect ASAP.,Thu Nov 30 05:34:29 +0000 2017
thread_2983801,3,customer,@Uber_Support @822799 He was so bad. Disrespected all of us in I️t. Doesn’t deserve to be an uber,Thu Nov 30 05:35:26 +0000 2017
thread_2984666,1,customer,"@Uber_Support Please help. Took an Uber from West Edmonton Mall 30 mins ago. Booked two stops. Got out to walk my gf to her door at first stop, within seconds driver took off with my bag. I have his name. I need help asap. Please respond",Thu Nov 30 06:16:57 +0000 2017
thread_2984666,2,brand,"@823028 Send us a note here; https://t.co/rOtqyWzf0B, and our team will be able to help!",Thu Nov 30 06:19:46 +0000 2017
thread_2984666,3,customer,"@Uber_Support I tried that already, on my gf's account, but she is leaving for a two month trip to visit family abroad, and will not be around to coordinate a pick up. Do you not have another way to help?",Thu Nov 30 06:21:52 +0000 2017
thread_2984666,4,customer,"@Uber_Support This driver cancelled our trip midway through, and sped off. We should not be on the hook for a $15 fee, when he acted in this matter. I need the contents of my bag immediately, as there is medication in there.",Thu Nov 30 06:22:43 +0000 2017
thread_2984666,5,customer,@Uber_Support Please I need help fast.,Thu Nov 30 06:23:00 +0000 2017
thread_2984666,6,brand,@823028 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 30 06:24:48 +0000 2017
thread_2984666,7,customer,"@Uber_Support Sent a DM with my info, as well as the driver's picture from his account. Do you have an estimated time that I will hear back? This is time critical. Would greatly appreciate if we could resolve this tonight, or before 3pm tomorrow. Thank you!",Thu Nov 30 06:49:45 +0000 2017
thread_2985080,1,customer,"@Uber_Support how can i contact the suppot
i am new uber user  but i didnt get the free ride code",Tue Oct 31 21:26:39 +0000 2017
thread_2985080,2,brand,@823121 Can you please send us a DM with your email address so we can connect?,Tue Oct 31 21:43:37 +0000 2017
thread_2985565,1,customer,@Uber_Support I've stopped getting promotional coupons right after i placed a complaint against a driver who made an unplanned stop without even seeking for permission at 12 midnight !!!! I've mailed you for the same but no reply,Thu Nov 30 06:31:43 +0000 2017
thread_2985565,2,brand,@823242 Happy to take a look. Send us a DM (direct message) with your email address so we can connect.,Thu Nov 30 06:35:25 +0000 2017
thread_298584,1,customer,"@Uber_Support Today I was changed for a Uber that was supposedly cancelled by my driving. I didn’t ride, but the driver acted as if I was.",Fri Oct 06 19:29:25 +0000 2017
thread_298584,2,brand,"@187149 Sorry to hear about this - DM us with the trip details, along with your account email so our team can follow up with you.",Fri Oct 06 19:30:06 +0000 2017
